playerid,Name,z_runs,z_hr,z_rbi,z_sb,z_k,z_avg,z_ops,final_z_sum
19611,Vladimir Guerrero Jr.,1.328655833053863,1.2034374557070573,1.1441457418205268,-0.396554450617907,-0.410176524529286,0.7952363231022469,1.0467419047024809,5.531839332297554
19612,Bo Bichette,1.7423881867893822,0.4785971410401251,1.1667166134763498,1.1485590775498822,0.7605991384377215,1.209994977950962,0.4363605457909898,5.42201740415997
19709,Fernando Tatis Jr.,1.8430517368507546,1.8342361760431563,1.3779687693799774,1.962417345297613,0.8810753799932862,0.5498613599277233,1.7235310123620293,8.409991019867968
19734,Josh Rojas,-0.6277855094556157,-1.156187588717612,-1.2276572657500762,0.8189485928952693,-0.11178913431553322,0.17611138687671446,-0.40222597004695426,-2.3070072198827414
19755,Shohei Ohtani,1.1537258386414206,1.8063687294402688,1.1679357723100159,1.091241668561491,1.6525965680793024,0.11038502686922289,1.7052250562349571,5.382285523978074
19858,Luis Rengifo,-1.7853067928426567,-0.31929861043519514,-1.014780946211122,-0.32954437256030367,-1.221108119432761,0.20232953191438935,-0.44143817712925226,-2.4669312478313796
19892,Pavin Smith,-0.8041976834077159,-1.1629001798685215,-1.3954771797646717,-0.8555469832415178,-0.538107701779131,0.09006934987464248,-0.7854741704747784,-4.375419145103431
19918,Daulton Varsho,0.2739458231188631,0.7184218734791891,0.11056744702804358,0.8038092896841269,0.7991594595747763,-0.8229155424367478,-0.19005598614826402,0.09461344515043446
19950,Andres Gimenez,-0.513415471219365,-0.31929861043519514,-0.14519355143540313,1.2571507545818992,-0.21097432992899237,1.3689877199691296,0.9112374219589213,2.7704425933489794
20003,Keston Hiura,-0.09465735302727543,0.948006095982266,0.3358619215665314,-0.03557643223242519,2.5033259232968104,-1.3097801491123413,-0.7958872595426549,-3.4553590996627097
20043,Luis Robert,0.3045904924144996,0.4813965097448941,0.22672601112614824,1.559745686821588,1.6785642501920608,-0.7493318201335775,-0.5159211642488425,-0.3713585344673509
20078,Evan White,-1.5585661196471172,-0.2185178696111638,-0.3189535410757675,-0.5673504719170962,2.4345957838714147,-2.2705487130759354,-1.7712530108888394,-9.139785510087336
20123,Juan Soto,1.3628579021798617,0.7388388410789438,0.42657507474487155,0.15776019575652936,-1.0177398118548844,1.2358663735659894,2.360346512333272,7.299984711514353
20126,Dylan Carlson,-0.1217341905333717,-0.4967378945625612,-0.5965485260203003,-0.7435110687694143,0.8775725257784444,0.05108851648627272,-0.20251009127503644,-2.987525780452856
20454,Jazz Chisholm Jr.,-0.6801134119760169,-0.4967378945625612,-1.1957450163285788,1.6092431351447596,0.6621429259327263,-0.6505664845043829,-0.8340545104080902,-2.9101171085675963
2136,David Peralta,-1.5226136479645886,-1.183415275554863,-0.07114043264552455,-0.6554307703432553,-0.6074232775947943,0.40849395611650874,-0.5169424609529271,-2.9336253537498562
21479,Nico Hoerner,-0.8768129916831626,-1.045702949175264,-0.861324347133054,1.2571507545818992,-1.8945306457686069,0.8033352651547112,-0.29779121085440186,0.8733851666593349
21523,Jonathan India,1.0570663880677684,-0.2112397722885782,-0.3968163625842075,0.3768480759516209,0.5390402974494589,0.168031016651382,0.4654695828079999,0.9203186311565267
21618,Alec Bohm,0.2739458231188631,-0.7343868040009488,0.0082630476426649,-0.7828858374580759,-0.27219455959588745,0.7679819867288099,-0.5731145628811986,-0.7680017872539979
21636,Jeremy Pena,-0.15001795075556743,0.199561631521997,-0.4521067495915392,0.2371324585619116,0.4930583112403009,-0.18655653077052475,-0.5491734018353901,-1.3942188541094138
22197,MJ Melendez,-1.0585117519150615,-0.2155265620437567,-0.5032589492842285,-0.7828858374580759,0.3706178519065108,-1.45927455410297,-0.6569086265415279,-5.046984133252131
22581,Alejandro Kirk,-0.9373792450937957,-0.6306147556095104,-0.4521067495915392,-1.009556569906962,-1.8639205309351592,0.9447483788583143,0.3007378152908083,0.0797494048824745
23697,Julio Rodriguez,0.5767770901720278,0.8221939218706276,0.16171964672073294,1.8238275857041144,0.7991594595747763,0.909395100432413,1.1027667103253886,4.597520595650528
2396,Carlos Santana,-0.6173172887486277,-0.24394807902268295,-0.2949298701893499,-0.8621017101452694,-0.6633891162546482,-1.8740709676554343,-1.1175178725312547,-4.346496672037971
2434,Nelson Cruz,-0.43320640796945475,0.4792680674041397,0.1653628713757506,-0.6736425836886442,0.2427713577844901,0.0908893795658514,0.29724611894810415,-0.31685391214874314
24610,Steven Kwan,0.8796083572251925,-1.4607911427410178,-1.014780946211122,1.143815388357456,-1.802700301268264,1.404340998395031,0.13314968797014945,2.8880426442639533
25764,Bobby Witt Jr.,0.45564458335076197,-0.00798246526087985,0.41748064518417966,2.3905044168263294,0.4930583112403009,-0.15120325234462345,-0.4653793381750607,2.1460062783404057
26197,Andrew Vaughn,-0.8768129916831626,-0.31929861043519514,0.21287184641342227,-1.009556569906962,-0.7007361672641529,0.44980248089569835,-0.13020308353374302,-0.9724607609857893
27506,Ha-seong Kim,-0.9979454985044286,-0.9419309007838257,-0.6567155483622965,0.35046782478635463,-0.5782957079303628,-0.2572630876223273,-0.6329674654957196,-2.5580589680518804
2967,Tommy Pham,0.2238317440562867,-0.5507673136358696,-0.9237919646781054,0.24902313239220517,0.805769370394731,-1.089382291447127,-0.8894775436705065,-3.786333607377847
3473,Anthony Rizzo,-0.3227205007157267,0.5342016312168971,-0.3905954682307313,-0.2201627385579097,-0.7991738032894529,-0.968422694027277,0.04778653504010774,-0.520739431985187
3516,Eric Hosmer,-1.734829719145458,-1.067734139110527,-0.5965485260203003,-0.40740332535310375,-0.7535373016248491,0.168031016651382,-0.7854741704747784,-3.6704215618279363
3892,Josh Reddick,-1.159318274205342,-1.1517370420859077,-0.6463612723969169,-0.5673504719170962,-0.4520700719952088,-0.4290756321457132,-0.9223235606430864,-4.424096181398854
4106,Michael Brantley,-0.8486753636592708,-1.183415275554863,-1.1254202221600091,-0.5785052176581392,-1.791754776566587,1.4219956242141214,0.21675206215981868,-0.3055136160917553
4314,Joey Votto,-0.16123956378061366,0.8488236744131152,0.1728388401745944,-0.8443922375004748,-0.13757941740589508,-0.4425297066534464,0.8802121812147802,0.5912926052738501
4418,Jed Lowrie,-1.610745447713759,-0.8774020575945384,-0.3968163625842075,-0.9675828977136214,-0.47655638753749735,-0.7675089846694922,-0.9676504452246978,-5.111149807962819
4949,Giancarlo Stanton,-1.0523662262711138,1.1210847983233423,1.0013087814684425,-0.9675828977136214,1.0314508113825287,0.323954350204861,0.8905475572244783,0.2854955518538602
4962,Asdrubal Cabrera,-1.026235659058084,-0.2185178696111638,0.22672601112614824,-0.8332374917594317,-0.5895303508460005,-0.5091396791426794,-0.3804536987840946,-2.151328036383305
5038,Josh Donaldson,-0.7156831249611321,-0.13112613785833926,-0.3751380946456832,-0.8752343675858487,0.2995436796312613,-0.9860277399331081,-0.28794682807492566,-3.6706999726902985
5235,Justin Turner,-0.2208219215395528,-0.18731516587078056,0.48530560887753965,-0.6505128127654718,-0.8496599649219758,0.6080669735118586,0.37685665209731634,1.2612392992328851
5254,Robbie Grossman,-0.2947953140744052,-0.11971278019187669,-0.5715218583495854,1.2834970293538508,0.12145443372205139,-0.7686108399040229,-0.01042473566532448,-0.6030229325534152
5297,Aaron Hicks,-0.3608225833217921,-0.6851274558485357,-0.8646330932776832,0.23031058760991033,-0.7269906296967921,-0.9628359454588208,-0.019207124211433325,-1.9353249848115628
5343,Brandon Crawford,-0.37436100207484024,-0.07212975981287953,0.2755478876301394,-0.15126915521878942,-0.33865136688408887,0.5814838625452996,0.5829681966159637,1.1808913965689825
5361,Freddie Freeman,2.5658447972015073,0.5947387714680632,1.4568289630982205,0.030348052333081268,-0.6067094306813232,1.956096746447471,1.9528656251558465,9.163432386385512
5417,Jose Altuve,1.3783035829700678,0.21472743606492362,-0.5496048543014634,0.10720441490171619,-0.8780767498759869,0.2903140109802634,0.31016600955494755,2.6291873500464416
5497,Marwin Gonzalez,-2.0908965802361505,-0.9184322489672216,-0.7554971828373,-0.8332374917594317,-0.5208002114206046,-1.3364681647779966,-1.7080348603386235,-7.121766317496119
5760,Avisail Garcia,-1.1148405939537873,-0.5341290372739517,-0.5337016119503976,-0.3193230269269447,-0.023715970492158248,-0.36036327943625374,-0.4730449204858835,-3.31168649953506
5827,Wilmer Flores,-0.12233765189142143,0.3014733946056309,0.14648638475825349,-0.7884535209120291,-0.6754581359888019,-0.42514324241389656,-0.14704017359081692,-0.3595566734554778
5933,Jean Segura,-0.33434159050135615,-0.664612360162194,-0.6870846317748067,-0.1303615597697252,-0.8228528774405122,0.5590006073200977,-0.19494241014837735,-0.6294890675958498
6012,Didi Gregorius,0.4376731075617579,0.24809171662620813,1.2089492050895965,-0.03557643223242519,-1.41429202395075,0.6117569788148466,0.2878524641753277,4.173039063986062
6153,Eduardo Escobar,-0.8010274115582804,-0.23493233144313516,-0.15572835323272985,-0.810818008355192,-0.06518282092847218,-0.8038638723273723,-0.7547342073871509,-3.4959213633753885
6184,J.D. Martinez,-0.1274192125152354,-0.13999026951303375,0.129366094422292,-0.8481633131792266,0.7771743231160355,0.034491788993460726,0.05433458075923975,-1.6745546541485388
7304,Salvador Perez,0.4366450309092736,2.3582433281772683,2.1997017620849997,-0.8555469832415178,1.4315343539531478,0.323954350204861,0.7569516224078708,3.7884147565896082
7802,Miguel Rojas,-1.689908767599517,-1.407011702062764,-1.6393131809589232,0.24967285826837496,-1.6475094580400436,-0.38772729045647175,-1.4410840222564305,-4.6678626470256885
7859,Charlie Blackmon,-0.3820827757480333,-0.6935887376759007,0.5983260923053884,-0.49638457046042045,-0.5390523420550454,0.5093902194721468,-0.2289446581951112,-0.15423208824688495
8202,Josh Harrison,-1.4246190405662107,-1.4483983021425042,-0.8462137303154164,0.040740332535310335,-1.4921530725244536,0.5578393505350796,-0.6761684056248268,-2.304666723054114
8623,Donovan Solano,-1.159318274205342,-1.3850418352045937,0.008454190245381951,-0.8332374917594317,-0.6582604902713962,1.732653636772374,0.29688362853964423,-0.681345655340571
8709,Elvis Andrus,-0.9069751201769384,-1.1217635581838357,-1.3512707090639682,0.7036640490423169,-1.0653378781987477,-0.5867201479601808,-1.43176612226305,-3.6294937304069084
9218,Paul Goldschmidt,1.0842982860857004,0.5346304800178419,0.8147831347790374,-0.13557046743377865,0.22618035983884927,1.4547074773252446,1.4761506693028696,5.002819220238066
9241,Starling Marte,0.431590855789454,-0.7253107512618988,-0.585934438279152,2.38473927042406,-0.6481545218253864,1.163386481744015,0.3157767526831262,3.6324026929249906
9256,A.J. Pollock,-0.45545204564990255,0.5086528598644067,-0.12801920249653348,-0.4855069616541968,-0.44269779565813966,-0.03556495234406515,-0.09031889988285563,-0.2435114065050073
9368,Evan Longoria,-0.6269878136163088,-0.4518226627298498,-0.1006817201950012,-0.8332374917594317,-0.6582604902713962,-0.18888349115481448,-0.660419794077907,-2.2037724832619165
9774,Christian Vazquez,-1.159318274205342,-0.4518226627298498,-0.6463612723969169,0.23031058760991033,-0.383339932569813,0.5850689631491911,0.05304219070309892,-1.0057405353000952
9777,Nolan Arenado,-0.3711124251682304,0.6123796355358961,0.8919336017936317,-0.673209433104531,-1.4151254452027033,0.2114341495530867,0.38904493640724136,2.4755959102197975
9785,Kyle Seager,0.03838435894027384,0.5679358609154322,1.204995074997066,-0.0676387734225325,0.04195605652101242,-1.294852090647014,-0.479571440678873,-0.07270306641665997
9847,Andrew McCutchen,-0.17522797340044832,0.09618319281680023,0.18712909262564745,-0.05597682112750249,0.1262390653305504,-0.8772828816691369,-0.4332871374158247,-1.3847015935010152
9874,DJ LeMahieu,0.5096141525680468,-0.6160444521308982,-0.8425082092983761,-0.3704102590222741,-1.4229358750859318,0.9907060373223253,0.19577779339489723,1.2900709379196527
